1.3714229;1.0289521
1.4307115;1.2858691
1.5295256;1.7799402
1.5492885;2.0368571
1.6085771;2.1751971
1.7073913;2.2542486
1.6678656;1.681126
1.49;1.4637346
1.3516601;1.0684777
1.4307115;1.2661062
1.5295256;1.7404145
1.5690514;1.9973315
1.5888143;2.1554344
1.6876285;2.2344856
1.6876285;1.7799402
1.5097629;1.5230232
1.3516601;1.1080035
1.4109486;1.167292
1.5295256;1.6416003
1.5492885;1.9973315
1.5690514;2.1159086
1.6678656;2.2542486
1.7073913;1.8787545
1.5492885;1.5427861
1.3714229;1.2068177
1.3911858;1.1277663
1.49;1.5823117
1.5295256;1.9578059
1.5690514;2.0961459
1.6678656;2.2344856
1.7073913;1.938043
1.5690514;1.5230232
1.3911858;1.2463434
1.3911858;1.0882406
1.49;1.5032604
1.5492885;1.9578059
1.5690514;2.0566201
1.6481028;2.2147229
1.7073913;1.9973315
1.5888143;1.5625489
1.4109486;1.3451576
1.3714229;1.0487149
1.49;1.4834975
1.5492885;1.9182801
1.5690514;1.9775686
1.6481028;2.1949599
1.7073913;2.0961459
1.6085771;1.5230232
1.4109486;1.3451576
1.3714229;1.0882406
1.4702371;1.3846833
1.5492885;1.8787545
1.5690514;2.0566201
1.6283399;2.1949599
1.7073913;2.1356714
1.6481028;1.6218375
1.4504743;1.4439719
1.3516601;1.0487149
1.4504743;1.2858691
1.5492885;1.7799402
1.5492885;2.0368571
1.6085771;2.2147229
1.7073913;2.2344856
1.6678656;1.7404145
1.4504743;1.4637346
1.3516601;1.0487149
1.4307115;1.2661062
1.5295256;1.7601774
1.5492885;2.0368571
1.5888143;2.1554344
1.6876285;2.2542486
1.6876285;1.7601774
1.5097629;1.5427861
1.3516601;1.1277663
1.4109486;1.2068177
1.5295256;1.6218375
1.5492885;1.9775686
1.5690514;2.1159086
1.6876285;2.2740114
1.7073913;1.8392287
1.5295256;1.5230232
1.3516601;1.167292
1.3911858;1.1870549
1.5097629;1.6020746
1.5492885;1.9973315
1.5690514;2.0961459
1.6678656;2.1949599
1.7073913;1.8985173
1.5492885;1.5427861
1.3714229;1.2068177
1.3911858;1.1475291
1.5097629;1.5427861
1.5690514;1.9578059
1.5690514;2.0961459
1.6481028;2.2542486
1.7073913;1.9973315
1.5888143;1.5032604
1.3911858;1.2265805
1.3714229;1.0684777
1.49;1.4439719
1.5492885;1.938043
1.5690514;2.0961459
1.6481028;2.2147229
1.7073913;2.0763829
1.6085771;1.5823117
1.4109486;1.2858691
1.3516601;1.0684777
1.4702371;1.4044461
1.5492885;1.8787545
1.5492885;2.0763829
1.6283399;2.2147229
1.7271541;2.1356714
1.6481028;1.5625489
1.4307115;1.3451576
1.3516601;1.0289521
1.4702371;1.3649205
1.5492885;1.8392287
1.5492885;2.0566201
1.6085771;2.1949599
1.7073913;2.1554344
1.6481028;1.6416003
1.4504743;1.424209
1.3516601;1.0684777
1.4504743;1.3253947
1.5492885;1.7601774
1.5492885;2.0368571
1.6085771;2.1751971
1.7271541;2.1949599
1.6876285;1.681126
1.49;1.4439719
1.3714229;1.0684777
1.4307115;1.2463434
1.5295256;1.7008889
1.5492885;2.0566201
1.5888143;2.1554344
1.7073913;2.2344856
1.6876285;1.7799402
1.5097629;1.5032604
1.3516601;1.1080035
1.4109486;1.2265805
1.5295256;1.6218375
1.5690514;1.9973315
1.5888143;2.1356714
1.6876285;2.2344856
1.7073913;1.8589916
1.5295256;1.5230232
1.3714229;1.1475291
1.3911858;1.1277663
1.5295256;1.5625489
1.5690514;1.9775686
1.5690514;2.1356714
1.6678656;2.2542486
1.7073913;1.9578059
1.5690514;1.5230232
1.3714229;1.1870549
1.3911858;1.1277663
1.5097629;1.4834975
1.5492885;1.938043
1.5690514;2.1159086
1.6481028;2.2147229
1.7073913;1.9578059
1.5888143;1.5032604
1.3911858;1.3056319
1.3714229;1.0882406
1.49;1.4637346
1.5295256;1.9182801
1.5492885;2.0763829
1.6283399;2.2344856
1.7073913;2.0961459
1.6085771;1.5230232
1.4109486;1.3253947
1.3516601;1.0487149
1.4504743;1.3253947
1.5295256;1.8589916
1.5690514;2.0961459
1.6481028;2.2147229
1.7271541;2.1356714
1.6481028;1.5427861
1.4504743;1.4044461
1.3516601;1.0289521
1.4504743;1.3649205
1.5295256;1.8392287
1.5492885;2.0368571
1.6283399;2.1751971
1.7073913;2.1949599
1.6678656;1.7008889
1.4504743;1.4834975
1.3516601;1.0882406
1.4504743;1.2661062
1.5295256;1.7206516
1.5492885;2.1159086
1.5888143;2.2344856
1.6876285;2.1751971
1.6678656;1.7008889
1.4702371;1.4834975
1.3516601;1.0289521
1.4307115;1.3451576
1.5295256;1.7799402
1.5295256;2.0170944
1.5888143;2.1159086
1.6876285;2.2344856
1.6876285;1.7997031
1.5097629;1.5032604
1.3714229;1.0882406
1.4307115;1.2265805
1.5295256;1.6613631
1.5492885;2.0368571
1.5690514;2.1949599
1.6876285;2.2542486
1.6876285;1.8392287
1.5295256;1.4637346
1.3516601;1.1277663
1.3911858;1.1870549
1.49;1.5625489
1.5295256;1.9775686
1.5690514;2.1356714
1.6678656;2.2147229
1.7073913;1.9182801
1.5492885;1.5625489
1.3714229;1.1870549
1.3911858;1.0882406
1.49;1.5032604
1.5492885;1.938043
1.5888143;2.1159086
1.6481028;2.2542486
1.7073913;1.9973315
1.5888143;1.5032604
1.4109486;1.2463434
1.3714229;1.0684777
1.49;1.4637346
1.5492885;1.8787545
1.5690514;2.0763829
1.6481028;2.2344856
1.7073913;2.0961459
1.6085771;1.5625489
1.4307115;1.3451576
1.3714229;1.0487149
1.4702371;1.3846833
1.5295256;1.8589916
1.5492885;2.0961459
1.6283399;2.2147229
1.7073913;2.1159086
1.6283399;1.6020746
1.4307115;1.4044461
1.3714229;1.0684777
1.4702371;1.3649205
1.5492885;1.7799402
1.5492885;2.0566201
1.6085771;2.2147229
1.7073913;2.1751971
1.6678656;1.6613631
1.4702371;1.424209
1.3714229;1.0091892
1.4307115;1.3056319
1.5295256;1.7601774
1.5690514;2.0368571
1.6283399;2.1949599
1.7073913;2.1751971
1.6678656;1.7008889
1.49;1.4834975
1.3516601;1.0684777
1.4307115;1.2661062
1.5295256;1.681126
1.5492885;2.0170944
1.5888143;2.1554344
1.6876285;2.2542486
1.6876285;1.8194659
1.5097629;1.5427861
1.3714229;1.0684777
1.4109486;1.1870549
1.5097629;1.6218375
1.5492885;1.9973315
1.5888143;2.1554344
1.6876285;2.2344856
1.7073913;1.8392287
1.5492885;1.5427861
1.3911858;1.167292
1.4109486;1.167292
1.49;1.5625489
1.5492885;1.8985173
1.5690514;2.1356714
1.6876285;2.2542486
1.7073913;1.9578059
1.5690514;1.5625489
1.3911858;1.1870549
1.3714229;1.0882406
1.49;1.4834975
1.5492885;1.9182801
1.5690514;2.0961459
1.6481028;2.2542486
1.7073913;1.9973315
1.5888143;1.5625489
1.3911858;1.3451576
1.3516601;1.1277663
1.4702371;1.3846833
1.5492885;1.8392287
1.5690514;2.0368571
1.6481028;2.2147229
1.7271541;2.0566201
1.6283399;1.6613631
1.4307115;1.3253947
1.3714229;1.0684777
1.4702371;1.4044461
1.5492885;1.8589916
1.5492885;1.9973315
1.6085771;2.1949599
1.7073913;2.1554344
1.6481028;1.6218375
1.4504743;1.424209
1.3516601;1.0684777
1.4504743;1.3451576
1.5295256;1.7799402
1.5492885;2.0763829
1.5888143;2.2740114
1.6876285;2.2147229
1.6481028;1.6613631
1.4702371;1.4637346
1.3516601;1.0289521
1.4307115;1.2661062
1.5492885;1.7206516
1.5690514;2.0368571
1.6085771;2.1949599
1.7073913;2.2542486
1.6876285;1.7601774
1.5097629;1.5230232
1.3714229;1.0882406
1.4109486;1.2265805
1.5295256;1.6613631
1.5492885;1.9775686
1.5888143;2.1554344
1.6876285;2.2937741
1.7073913;1.8194659
1.5295256;1.5230232
1.3714229;1.1080035
1.4109486;1.167292
1.5097629;1.5823117
1.5492885;1.938043
1.5888143;2.0961459
1.6876285;2.2344856
1.7073913;1.9182801
1.5492885;1.5823117
1.3714229;1.1870549
1.3911858;1.1277663
1.49;1.5032604
1.5492885;1.9182801
1.5690514;2.0961459
1.6481028;2.2542486
1.7073913;1.9973315
1.5888143;1.5625489
1.3911858;1.2661062
1.3714229;1.1277663
1.49;1.5032604
1.5492885;1.9182801
1.5690514;2.0961459
1.6481028;2.2147229
1.7073913;2.0566201
1.6085771;1.5823117
1.4307115;1.3649205
1.3714229;1.0487149
1.4702371;1.4044461
1.5295256;1.8589916
1.5492885;2.0566201
1.6283399;2.2147229
1.7271541;2.1159086
1.6283399;1.5823117
1.4307115;1.3649205
1.3516601;1.0487149
1.4504743;1.3846833
1.5295256;1.7997031
1.5492885;1.9973315
1.6085771;2.2147229
1.7073913;2.1949599
1.6678656;1.6613631
1.4702371;1.4439719
1.3516601;1.0091892
1.4307115;1.2661062
1.5295256;1.7601774
1.5492885;2.0170944
1.5888143;2.1949599
1.7073913;2.2147229
1.6876285;1.7206516
1.49;1.5230232
1.3516601;1.0487149
1.4109486;1.2661062
1.5295256;1.681126
1.5492885;1.9973315
1.5888143;2.1554344
1.6876285;2.2344856
1.6876285;1.7997031
1.5097629;1.5427861
1.3714229;1.0487149
1.4109486;1.1870549
1.5097629;1.6416003
1.5295256;1.9578059
1.5690514;2.1751971
1.6678656;2.2344856
1.7073913;1.8392287
1.5492885;1.5427861
1.3714229;1.1870549
1.4109486;1.167292
1.5097629;1.5625489
1.5492885;1.9578059
1.5690514;2.0961459
1.6678656;2.2542486
1.7073913;1.9578059
1.5690514;1.5427861
1.3714229;1.2265805
1.3911858;1.0882406
1.5097629;1.5230232
1.5492885;1.9182801
1.5690514;2.0368571
1.6678656;2.2147229
1.7073913;2.0368571
1.5888143;1.5625489
1.4109486;1.3451576
1.3714229;1.1475291
1.4702371;1.4439719
1.5295256;1.8985173
1.5492885;2.0368571
1.6283399;2.1554344
1.7073913;2.0961459
1.6283399;1.5823117
1.4307115;1.3253947
1.3714229;1.0487149
1.4504743;1.4044461
1.5295256;1.8194659
1.5492885;2.0368571
1.6085771;2.1751971
1.7073913;2.1554344
1.6283399;1.6218375
1.4504743;1.4637346
1.3714229;1.0882406
1.4504743;1.3056319
1.5492885;1.7601774
1.5492885;2.0566201
1.6085771;2.2344856
1.7073913;2.2740114
1.6678656;1.7404145
1.4702371;1.4439719
1.3714229;0.96966356
1.4307115;1.3253947
1.5295256;1.7799402
1.5295256;1.938043
1.5888143;2.1949599
1.7073913;2.2542486
1.6876285;1.7008889
1.49;1.5625489
1.3516601;1.1870549
1.4109486;1.2068177
1.5097629;1.6218375
1.5492885;1.9578059
1.5888143;2.1949599
1.6678656;2.2542486
1.7073913;1.8194659
1.5295256;1.5230232
1.3516601;1.1870549
1.3911858;1.167292
1.49;1.6218375
1.5295256;1.9973315
1.5690514;2.0763829
1.6876285;2.2147229
1.7073913;1.9182801
1.5492885;1.5625489
1.3714229;1.1870549
1.3911858;1.0882406
1.5097629;1.5230232
1.5492885;1.9578059
1.5690514;2.0961459
1.6678656;2.2740114
1.7073913;1.9775686
1.5888143;1.4834975
1.3911858;1.2463434
1.3714229;1.1080035
1.49;1.5032604
1.5492885;1.938043
1.5690514;2.0763829
1.6481028;2.2542486
1.7271541;2.0566201
1.6283399;1.5625489
1.4307115;1.3253947
1.3714229;1.0289521
1.49;1.3846833
1.5690514;1.8787545
1.5690514;2.0763829
1.6283399;2.2344856
1.7073913;2.1356714
1.6283399;1.5823117
1.4307115;1.3846833
1.3714229;1.0487149
1.4504743;1.3451576
1.5295256;1.8589916
1.5492885;2.0368571
1.6085771;2.2147229
1.7073913;2.1751971
1.6481028;1.6020746
1.4702371;1.4637346
1.3714229;1.0684777
1.4504743;1.2858691
1.5295256;1.7404145
1.5492885;2.0170944
1.5888143;2.1554344
1.7073913;2.2344856
1.6678656;1.7206516
1.4702371;1.4834975
1.3516601;1.0882406
1.4109486;1.2265805
1.5097629;1.7206516
1.5492885;1.9775686
1.5888143;2.1356714
1.6876285;2.2344856
1.6876285;1.7799402
1.5097629;1.5032604
1.3516601;1.0882406
1.4109486;1.1870549
1.5097629;1.6218375
1.5492885;1.9973315
1.5888143;2.1356714
1.6678656;2.2542486
1.7073913;1.8589916
1.5492885;1.5032604
1.3714229;1.1475291
1.3911858;1.1475291
1.5097629;1.5625489
1.5492885;1.9973315
1.5888143;2.1159086
1.6876285;2.2344856
1.7271541;1.938043
1.5690514;1.5625489
1.3714229;1.2265805
1.3714229;1.1080035
1.49;1.5230232
1.5492885;1.9578059
1.5690514;2.0961459
1.6481028;2.2344856
1.7073913;2.0368571
1.5690514;1.5427861
1.3911858;1.2858691
1.3714229;1.0289521
1.49;1.424209
1.5492885;1.9578059
1.5492885;2.0961459
1.6283399;2.2344856
1.7073913;2.1356714
1.6085771;1.5823117
1.4109486;1.2661062
1.3714229;1.0289521
1.4702371;1.3649205
1.5492885;1.7997031
1.5492885;2.0170944
1.6283399;2.2542486
1.7073913;2.1751971
1.6283399;1.6020746
1.4307115;1.3649205
1.3516601;1.0289521
1.4504743;1.3056319
1.5295256;1.8194659
1.5492885;2.0566201
1.6085771;2.1554344
1.6876285;2.1751971
1.6481028;1.681126
1.4504743;1.4439719
1.3516601;1.0684777
1.4307115;1.3253947
1.5295256;1.7799402
1.5492885;2.0170944
1.6085771;2.1751971
1.7073913;2.2542486
1.6678656;1.7206516
1.4702371;1.4439719
1.3516601;1.0684777
1.4109486;1.2661062
1.5295256;1.7404145
1.5492885;2.0368571
1.5888143;2.1554344
1.6876285;2.2344856
1.6876285;1.7601774
1.5097629;1.5032604
1.3714229;1.0882406
1.4109486;1.2068177
1.5097629;1.6416003
1.5492885;1.9775686
1.5888143;2.1751971
1.6678656;2.2542486
1.7073913;1.8787545
1.5295256;1.5032604
1.3714229;1.1277663
1.3911858;1.1475291
1.5097629;1.5823117
1.5492885;1.9578059
1.5690514;2.1159086
1.6678656;2.2344856
1.7073913;1.9775686
1.5690514;1.5625489
1.3714229;1.2265805
1.3714229;1.1475291
1.49;1.4834975
1.5492885;1.9182801
1.5690514;2.0961459
1.6481028;2.2542486
1.7073913;2.0170944
1.5888143;1.5427861
1.3911858;1.3056319
1.3714229;1.1080035
1.49;1.4637346
1.5492885;1.9182801
1.5690514;2.0566201
1.6481028;2.2147229
1.7073913;2.0763829
1.6085771;1.6020746
1.4109486;1.3649205
1.3714229;1.0487149
1.4702371;1.3846833
1.5295256;1.8392287
1.5492885;2.0763829
1.6283399;2.2147229
1.7271541;2.1356714
1.6481028;1.6020746
1.4504743;1.424209
1.3318973;1.0882406
1.4307115;1.3253947
1.5295256;1.7997031
1.5492885;2.0170944
1.6085771;2.1751971
1.6876285;2.1751971
1.6481028;1.7008889
1.4702371;1.4439719
1.3516601;1.0487149
1.4307115;1.2661062
1.5097629;1.7008889
1.5295256;2.0170944
1.6085771;2.1751971
1.7073913;2.2147229
1.6678656;1.7404145
1.49;1.4834975
1.3714229;1.0882406
1.4307115;1.2265805
1.5295256;1.6416003
1.5492885;1.9973315
1.5888143;2.1356714
1.6876285;2.2344856
1.6876285;1.8589916
1.5097629;1.5230232
1.3714229;1.0882406
1.4109486;1.1870549
1.5097629;1.6020746
1.5492885;1.9775686
1.5690514;2.1554344
1.6678656;2.2344856
1.7073913;1.8985173
1.5295256;1.5427861
1.3714229;1.1870549
1.3714229;1.167292
1.49;1.5032604
1.5492885;1.9182801
1.5888143;2.0961459
1.6678656;2.2344856
1.7073913;1.9973315
1.5690514;1.5427861
1.3911858;1.2265805
1.3714229;1.0882406
1.49;1.3846833
1.5492885;1.8787545
1.5690514;2.1356714
1.6481028;2.2147229
1.7271541;2.0763829
1.6085771;1.6218375
1.4109486;1.3056319
1.3516601;1.0487149
1.4702371;1.3846833
1.5492885;1.7997031
1.5492885;2.0566201
1.6283399;2.1949599
1.7073913;2.0368571
1.6283399;1.6218375
1.4109486;1.424209
1.3516601;1.0487149
1.4702371;1.3451576
1.5492885;1.7997031
1.5492885;2.0566201
1.6085771;2.1356714
1.7073913;2.1949599
1.6481028;1.7008889
1.4504743;1.424209
1.3516601;1.0487149
1.4504743;1.3253947
1.5295256;1.7601774
1.5295256;2.0566201
1.5888143;2.2344856
1.6876285;2.1949599
1.6678656;1.681126
1.49;1.5230232
1.3516601;1.0684777
1.4109486;1.2068177
1.5295256;1.7008889
1.5492885;2.0170944
1.5690514;2.1356714
1.6876285;2.2344856
1.6876285;1.8589916
1.5097629;1.5625489
1.3714229;1.0684777
1.4109486;1.2068177
1.5097629;1.6613631
1.5295256;1.9578059
1.5690514;2.1356714
1.6876285;2.2740114
1.7073913;1.9182801
1.5295256;1.5230232
1.3714229;1.167292
1.3911858;1.2265805
1.5097629;1.5625489
1.5492885;1.9182801
1.5690514;2.1356714
1.6678656;2.2147229
1.7073913;1.9578059
1.5690514;1.5427861
1.3911858;1.2265805
1.3714229;1.1080035
1.49;1.4834975
1.5295256;1.9182801
1.5492885;2.1159086
1.6481028;2.2147229
1.7073913;2.0170944
1.5888143;1.5230232
1.4109486;1.2661062
1.3714229;1.1080035
1.4702371;1.4439719
1.5295256;1.8787545
1.5492885;2.0566201
1.6283399;2.2147229
1.7271541;2.0961459
1.6283399;1.6020746
1.4109486;1.3649205
1.3516601;1.0684777
1.4504743;1.3846833
1.5295256;1.8194659
1.5492885;2.0566201
1.6283399;2.2542486
1.7073913;2.1356714
1.6283399;1.6218375
1.4307115;1.4044461
1.3516601;1.0289521
1.4504743;1.3451576
1.5295256;1.7799402
1.5492885;2.0566201
1.6085771;2.1949599
1.7073913;2.1949599
1.6678656;1.7008889
1.4702371;1.4637346
1.3714229;1.0289521
1.4504743;1.2858691
1.5295256;1.7206516
1.5492885;1.9973315
1.5888143;2.2147229
1.6876285;2.1949599
1.6876285;1.7206516
1.5097629;1.5032604
1.3714229;1.0684777
1.4109486;1.2265805
1.5097629;1.681126
1.5295256;1.9775686
1.5690514;2.1356714
1.6876285;2.2542486
1.6876285;1.8392287
1.5097629;1.5032604
1.3516601;1.0882406
1.3911858;1.1870549
1.5097629;1.5823117
1.5492885;1.9775686
1.5690514;2.1356714
1.6678656;2.2542486
1.7073913;1.8985173
1.5492885;1.5427861
1.3714229;1.1870549
1.3911858;1.167292
1.49;1.5427861
1.5492885;1.938043
1.5492885;2.1356714
1.6481028;2.2147229
1.7073913;1.9775686
1.5690514;1.5427861
1.3911858;1.2463434
1.3911858;1.0684777
1.49;1.5032604
1.5492885;1.9182801
1.5690514;2.1159086
1.6481028;2.2147229
1.7073913;2.0170944
1.6085771;1.5230232
1.4109486;1.3056319
1.3516601;1.0882406
1.4702371;1.4834975
1.5492885;1.8589916
1.5690514;2.0961459
1.6283399;2.2542486
1.7073913;2.0368571
1.6283399;1.5625489
1.4504743;1.3649205
1.3714229;0.94990069
1.4504743;1.3253947
1.5492885;1.8589916
1.5492885;2.0566201
1.6283399;2.2542486
1.7073913;2.1554344
1.6481028;1.6218375
1.4504743;1.4044461
1.3516601;0.98942637
1.4504743;1.3649205
1.5492885;1.7601774
1.5690514;2.0170944
1.6085771;2.2147229
1.7073913;2.1949599
1.6678656;1.7404145
1.4702371;1.4834975
1.3714229;1.0684777
1.4504743;1.2858691
1.5295256;1.7404145
1.5492885;2.0170944
1.5888143;2.1751971
1.6876285;2.2344856
1.6678656;1.7404145
1.49;1.5427861
1.3516601;1.0882406
1.4109486;1.2463434
1.5097629;1.681126
1.5492885;1.9973315
1.5888143;2.1356714
1.6876285;2.2147229
1.7073913;1.8194659
1.5295256;1.5032604
1.3714229;1.1080035
1.4109486;1.1870549
1.5097629;1.6020746
1.5492885;1.9775686
1.5888143;2.1554344
1.6678656;2.2344856
1.7073913;1.8589916
1.5492885;1.5032604
1.3714229;1.1475291
1.3911858;1.1277663
1.49;1.5427861
1.5492885;1.9578059
1.5492885;2.1356714
1.6481028;2.2542486
1.7073913;1.9775686
1.5888143;1.5427861
1.3911858;1.2068177
1.3911858;1.1080035
1.49;1.4834975
1.5492885;1.938043
1.5888143;2.0566201
1.6678656;2.2542486
1.7271541;2.0368571
1.6085771;1.5625489
1.4109486;1.3056319
1.3714229;1.0487149
1.4702371;1.4044461
1.5492885;1.8589916
1.5690514;2.0368571
1.6481028;2.2542486
1.7271541;2.1356714
1.6283399;1.6020746
1.4307115;1.3649205
1.3516601;1.0487149
1.4702371;1.3649205
1.5492885;1.8392287
1.5492885;2.0566201
1.6085771;2.1751971
1.7073913;2.1751971
1.6481028;1.6416003
1.4504743;1.4439719
1.3516601;1.0684777
1.4504743;1.3056319
1.5492885;1.7601774
1.5492885;2.0368571
1.6085771;2.1751971
1.7073913;2.2344856
1.6678656;1.681126
1.49;1.4834975
1.3714229;1.0684777
1.4307115;1.2661062
1.5295256;1.7008889
1.5492885;1.9973315
1.5888143;2.1751971
1.7073913;2.2542486
1.6876285;1.7601774
1.49;1.5230232
1.3714229;1.0882406
1.4307115;1.1870549
1.5295256;1.6416003
1.5492885;1.9775686
1.5888143;2.1356714
1.6876285;2.2344856
1.7073913;1.8392287
1.5295256;1.5032604
1.3714229;1.1277663
1.4109486;1.1870549
1.5097629;1.5823117
1.5492885;1.9775686
1.5690514;2.1159086
1.6678656;2.2147229
1.7073913;1.9578059
1.5690514;1.5625489
1.3714229;1.2068177
1.3911858;1.1277663
1.5097629;1.5032604
1.5295256;1.938043
1.5492885;2.1159086
1.6481028;2.2344856
1.7073913;2.0170944
1.5888143;1.5230232
1.3714229;1.167292
1.3714229;1.0487149
1.49;1.5032604
1.5690514;1.8985173
1.5690514;2.0763829
1.6283399;2.2740114
1.7073913;2.0566201
1.6085771;1.5823117
1.4109486;1.2463434
1.3714229;0.98942637
1.4702371;1.4044461
1.5295256;1.8392287
1.5492885;2.0368571
1.6283399;2.2344856
1.7271541;2.1356714
1.6283399;1.6020746
1.4307115;1.3253947
1.3516601;1.0091892
1.4702371;1.4044461
1.5492885;1.7997031
1.5492885;2.0368571
1.6283399;2.1949599
1.7073913;2.1554344
1.6481028;1.6613631
1.4504743;1.4439719
1.3516601;1.0289521
1.4307115;1.3846833
1.5295256;1.7799402
1.5492885;1.9973315
1.6085771;2.1356714
1.7073913;2.2542486
1.6481028;1.7206516
1.4702371;1.4637346
1.3516601;1.0882406
1.4307115;1.3253947
1.5295256;1.681126
1.5492885;2.0566201
1.5888143;2.2147229
1.6678656;2.1751971
1.6678656;1.7601774
1.49;1.5032604
1.3516601;1.0882406
1.4109486;1.2265805
1.5295256;1.6020746
1.5690514;2.0368571
1.5888143;2.1949599
1.6876285;2.2147229
1.6876285;1.8787545
1.5295256;1.5427861
1.3714229;1.0684777
1.4109486;1.1475291
1.5097629;1.5625489
1.5295256;1.9578059
1.5690514;2.1356714
1.6678656;2.2542486
1.7073913;1.938043
1.5492885;1.5427861
1.3714229;1.1870549
1.3911858;1.1277663
1.5097629;1.5230232
1.5492885;1.9182801
1.5690514;2.1159086
1.6481028;2.2344856
1.7073913;1.9973315
1.5888143;1.5625489
1.4109486;1.2661062
1.3516601;1.1080035
1.49;1.4439719
1.5492885;1.8787545
1.5690514;2.0763829
1.6481028;2.2147229
1.7073913;2.0961459
1.6085771;1.6218375
1.4109486;1.3056319
1.3714229;1.0684777
1.4702371;1.424209
1.5492885;1.8589916
1.5492885;2.0961459
1.6283399;2.2147229
1.7073913;2.1356714
1.6481028;1.6218375
1.4307115;1.3846833
1.3516601;1.0487149
1.4504743;1.3846833
1.5295256;1.8194659
1.5492885;2.0368571
1.6283399;2.2147229
1.7073913;2.1751971
1.6678656;1.681126
1.4702371;1.4439719
